1641250800000,46222.16000000,46463.50000000,46174.76000000,46380.57000000,143.55233000,1641251699999,6649137.48835830,4947,67.27171000,3116402.77733390,0
1641251700000,46380.57000000,46464.06000000,46345.73000000,46415.50000000,44.54435000,1641252599999,2067092.70813770,2201,20.20197000,937461.33748280,0
1641252600000,46417.95000000,46568.99000000,46374.78000000,46529.47000000,97.05099000,1641253499999,4512336.84618350,3698,42.10789000,1957286.35413530,0
1641253500000,46527.11000000,46558.57000000,46417.28000000,46450.22000000,46.47391000,1641254399999,2159089.18031210,2281,19.14936000,889601.66601830,0
1641254400000,46450.22000000,46527.04000000,46350.84000000,46409.70000000,71.02369000,1641255299999,3298422.19421400,4418,34.86509000,1619094.86796330,0
1641255300000,46409.70000000,46536.75000000,46235.79000000,46486.16000000,117.05964000,1641256199999,5424685.94492080,5120,62.30643000,2887705.25040460,0
1641256200000,46486.15000000,46507.48000000,46275.48000000,46285.86000000,48.79605000,1641257099999,2263733.94514460,3161,24.39412000,1131650.15579690,0
1641257100000,46285.86000000,46341.75000000,46162.68000000,46252.82000000,75.46856000,1641257999999,3490161.11202190,4205,34.38816000,1590275.52437970,0
1641258000000,46248.47000000,46293.70000000,46162.69000000,46293.70000000,64.11765000,1641258899999,2962737.88141310,3467,33.08005000,1528505.28426150,0
1641258900000,46293.71000000,46400.00000000,46258.42000000,46343.96000000,45.49962000,1641259799999,2107872.21902300,2969,23.44798000,1086263.94905560,0
1641259800000,46343.95000000,46343.95000000,46094.65000000,46138.69000000,44.88431000,1641260699999,2073090.84105430,3089,20.47412000,945572.09461510,0
1641260700000,46133.58000000,46200.70000000,46053.30000000,46064.50000000,37.99880000,1641261599999,1751647.35242810,2732,16.34214000,753354.19108990,0
1641261600000,46064.51000000,46150.00000000,45951.65000000,45987.34000000,93.29427000,1641262499999,4295373.11815540,4273,42.52549000,1958217.90322030,0
1641262500000,45987.34000000,46155.35000000,45955.05000000,46135.00000000,61.62702000,1641263399999,2838805.31821600,3079,39.23119000,1807329.42291110,0
1641263400000,46135.00000000,46261.63000000,46075.14000000,46208.67000000,41.82846000,1641264299999,1931642.26976630,2812,23.83678000,1100749.88263980,0
1641264300000,46208.58000000,46235.00000000,46092.17000000,46110.46000000,39.83875000,1641265199999,1838559.46580460,2343,19.17457000,884796.07162150,0
1641265200000,46109.99000000,46157.29000000,46029.00000000,46044.72000000,33.22698000,1641266099999,1530545.39681060,2059,17.21365000,792873.96199030,0
1641266100000,46044.72000000,46208.45000000,46018.29000000,46195.06000000,43.93323000,1641266999999,2026891.32551580,2626,25.30307000,1167234.49257460,0
1641267000000,46195.07000000,46340.00000000,46182.25000000,46339.99000000,65.44896000,1641267899999,3028310.18289790,3088,37.27059000,1724264.56453120,0
1641267900000,46339.99000000,46376.53000000,46296.40000000,46322.85000000,46.02944000,1641268799999,2132847.20867290,2544,20.18635000,935344.03924620,0
1641268800000,46322.85000000,46394.99000000,46186.87000000,46250.11000000,68.49751000,1641269699999,3170030.12995780,2809,35.81737000,1657537.27041360,0
1641269700000,46250.11000000,46335.00000000,46232.69000000,46335.00000000,26.00345000,1641270599999,1203619.09071970,1978,13.91071000,643955.51027560,0
1641270600000,46335.00000000,46407.76000000,46022.35000000,46144.03000000,123.44008000,1641271499999,5701975.94796650,5010,52.00018000,2402266.56578940,0
1641271500000,46144.03000000,46199.57000000,46060.61000000,46098.55000000,62.31720000,1641272399999,2874425.50627820,2801,27.34926000,1261471.48284370,0
1641272400000,46098.52000000,46171.13000000,46040.06000000,46138.28000000,37.46766000,1641273299999,1727599.88687200,2215,17.21176000,793489.25221860,0
1641273300000,46138.26000000,46288.03000000,46129.45000000,46271.72000000,48.95653000,1641274199999,2262170.05518470,2537,27.06064000,1250602.40164600,0
1641274200000,46271.72000000,46276.98000000,46053.45000000,46086.94000000,54.09531000,1641275099999,2496291.67585590,2549,22.74335000,1049778.45000870,0
1641275100000,46086.93000000,46154.07000000,46023.49000000,46151.15000000,41.55119000,1641275999999,1914991.44099030,2175,15.87749000,731930.31492870,0
1641276000000,46151.15000000,46250.00000000,46067.89000000,46202.31000000,77.01379000,1641276899999,3557078.57147710,3447,38.38882000,1773051.59623900,0
1641276900000,46199.22000000,46285.71000000,46107.16000000,46279.55000000,44.82195000,1641277799999,2070440.06906770,2677,21.60226000,998061.61442780,0
1641277800000,46279.99000000,46330.49000000,46251.62000000,46316.29000000,58.84079000,1641278699999,2724326.10004250,2680,26.34764000,1219886.81243630,0
1641278700000,46310.55000000,46385.00000000,46278.18000000,46371.23000000,54.25323000,1641279599999,2513758.34510570,2068,25.28084000,1171496.37129260,0
1641279600000,46370.27000000,46470.00000000,46326.38000000,46347.16000000,79.87214000,1641280499999,3705800.49603950,3161,42.48846000,1971509.06653290,0
1641280500000,46347.49000000,46509.35000000,46325.92000000,46466.30000000,93.02506000,1641281399999,4318825.16548810,3557,43.60921000,2024685.17672130,0
1641281400000,46469.61000000,46546.22000000,46450.99000000,46520.40000000,53.09291000,1641282299999,2469045.56290350,3454,31.93616000,1485118.75079880,0
1641282300000,46520.39000000,46580.09000000,46465.72000000,46553.63000000,66.90831000,1641283199999,3112263.32039870,4068,35.51721000,1652083.65732440,0
1641283200000,46553.71000000,46700.00000000,46465.66000000,46617.98000000,136.46145000,1641284099999,6358746.96201620,6072,79.13637000,3687895.33765190,0
1641284100000,46617.98000000,46659.99000000,46520.77000000,46541.36000000,98.71135000,1641284999999,4598890.75542260,3233,41.17210000,1917838.78246570,0
