1641606300000,42009.58000000,42050.00000000,41838.46000000,41879.60000000,62.40262000,1641607199999,2616088.64412690,3330,29.86521000,1251932.67330570,0
1641607200000,41882.54000000,41935.32000000,41815.50000000,41863.12000000,56.48930000,1641608099999,2364827.46128540,2933,26.09700000,1092278.19028930,0
1641608100000,41863.11000000,41906.38000000,41797.76000000,41822.87000000,31.59819000,1641608999999,1322446.08391660,1971,17.48552000,731749.13857460,0
1641609000000,41822.74000000,41826.12000000,41694.30000000,41723.61000000,68.10149000,1641609899999,2842806.43795640,3375,30.62334000,1278343.08366730,0
1641609900000,41723.61000000,41879.77000000,41723.61000000,41877.25000000,83.26246000,1641610799999,3482941.11920540,2320,62.96561000,2633959.13600730,0
1641610800000,41877.25000000,41895.64000000,41816.32000000,41830.13000000,39.01670000,1641611699999,1633079.68390450,1935,18.05867000,755744.53725260,0
1641611700000,41830.13000000,41846.33000000,41642.85000000,41748.81000000,80.12091000,1641612599999,3343197.24442510,3289,40.08042000,1672328.92143710,0
1641612600000,41748.81000000,41842.80000000,41696.95000000,41800.95000000,29.52267000,1641613499999,1233369.69289950,2182,16.80991000,702294.09878040,0
1641613500000,41800.95000000,41857.17000000,41702.92000000,41797.51000000,40.91867000,1641614399999,1710150.11616720,2310,20.56324000,859365.15832180,0
1641614400000,41800.00000000,41892.50000000,41783.07000000,41816.32000000,37.69028000,1641615299999,1576634.22135060,2300,14.93337000,624695.44901200,0
1641615300000,41816.33000000,41877.96000000,41781.55000000,41830.05000000,28.49538000,1641616199999,1192199.14397860,1879,10.83527000,453303.69739000,0
1641616200000,41830.04000000,41986.02000000,41753.66000000,41938.03000000,55.62389000,1641617099999,2330013.39886160,2796,28.46089000,1192317.86594300,0
1641617100000,41938.03000000,41977.55000000,41886.07000000,41896.61000000,60.50276000,1641617999999,2536895.54770010,2283,29.90191000,1253627.25994890,0
1641618000000,41896.61000000,41926.85000000,41837.66000000,41919.61000000,24.67763000,1641618899999,1033547.15763510,2077,11.05873000,463193.16248280,0
1641618900000,41919.62000000,41950.00000000,41874.56000000,41947.13000000,28.84441000,1641619799999,1209119.28438150,1935,17.14177000,718511.83133890,0
1641619800000,41947.13000000,41950.00000000,41834.43000000,41876.30000000,54.19481000,1641620699999,2271500.44185140,2158,33.90543000,1421497.61838300,0
1641620700000,41876.29000000,41985.56000000,41833.35000000,41966.72000000,77.11571000,1641621599999,3234480.30869300,2326,57.58620000,2415246.75367070,0
1641621600000,41966.72000000,41985.43000000,41870.16000000,41887.56000000,42.07114000,1641622499999,1763420.12566580,2400,18.50126000,775546.22885580,0
1641622500000,41887.57000000,41959.78000000,41862.53000000,41868.51000000,39.41315000,1641623399999,1651963.49181440,2473,17.82017000,746944.27244010,0
1641623400000,41868.50000000,41874.68000000,41750.00000000,41833.40000000,74.85688000,1641624299999,3129028.78536540,2875,26.63194000,1113168.03805710,0
1641624300000,41832.85000000,41930.00000000,41735.43000000,41913.88000000,58.33446000,1641625199999,2440970.78189030,2744,32.09032000,1342820.89721870,0
1641625200000,41913.88000000,41962.57000000,41881.99000000,41919.97000000,50.36876000,1641626099999,2112251.42359130,2685,25.88563000,1085566.37451890,0
1641626100000,41919.98000000,41931.00000000,41843.12000000,41898.89000000,41.88707000,1641626999999,1754761.54376310,2225,16.64905000,697410.03213930,0
1641627000000,41898.89000000,41963.62000000,41843.14000000,41861.04000000,41.80346000,1641627899999,1752114.40025890,2877,17.97478000,753377.06394620,0
1641627900000,41860.44000000,41949.99000000,41840.42000000,41907.44000000,33.96075000,1641628799999,1422437.42726030,2825,13.93594000,583692.58118700,0
1641628800000,41907.44000000,42166.66000000,41907.43000000,42120.11000000,149.14786000,1641629699999,6272602.43680430,5076,88.09800000,3704293.27165560,0
1641629700000,42120.11000000,42125.48000000,41978.29000000,41992.02000000,126.81127000,1641630599999,5335193.09399000,3649,67.51995000,2840352.03417450,0
1641630600000,41991.54000000,42023.70000000,41887.00000000,41929.94000000,97.28562000,1641631499999,4079909.90044210,4063,37.84912000,1587257.44230490,0
1641631500000,41929.94000000,42023.34000000,41920.98000000,41962.34000000,91.35261000,1641632399999,3835245.62840760,2958,55.27976000,2320819.76021500,0
1641632400000,41962.34000000,42099.87000000,41957.45000000,42099.87000000,59.08704000,1641633299999,2484131.98367150,2875,34.66102000,1457178.28509250,0
1641633300000,42099.87000000,42099.87000000,41976.01000000,42002.89000000,61.57237000,1641634199999,2587395.22308350,2518,21.68478000,911095.67543800,0
1641634200000,42002.88000000,42146.98000000,41957.96000000,42103.28000000,64.24985000,1641635099999,2702292.75419590,3427,31.94397000,1343325.20545910,0
1641635100000,42103.28000000,42155.00000000,42061.92000000,42154.89000000,65.51079000,1641635999999,2759126.66079570,3036,37.59294000,1583322.37552920,0
1641636000000,42153.24000000,42192.33000000,42057.79000000,42111.76000000,47.16249000,1641636899999,1986698.03829440,3048,22.38274000,942794.12432770,0
1641636900000,42111.75000000,42111.75000000,42017.07000000,42089.79000000,35.81534000,1641637799999,1506157.90083780,2349,16.19842000,681096.01542880,0
1641637800000,42089.99000000,42142.85000000,41981.89000000,42013.87000000,72.43217000,1641638699999,3046615.26558930,3687,33.19534000,1396467.43897910,0
1641638700000,42013.87000000,42013.87000000,41806.30000000,41919.46000000,109.93510000,1641639599999,4605464.69997220,4555,54.80941000,2295909.65596030,0
1641639600000,41919.45000000,41926.91000000,41780.00000000,41819.07000000,91.51439000,1641640499999,3827459.34778770,3881,45.08841000,1885716.57320790,0
