1608881700000,23556.64000000,23597.91000000,23556.64000000,23595.12000000,24.26747600,1608881999999,572314.55223525,940,13.33672900,314478.98082498,0
1608882000000,23595.12000000,23609.61000000,23566.79000000,23579.18000000,36.80442000,1608882299999,867928.83257461,1492,15.73738600,371102.83489490,0
1608882300000,23579.19000000,23643.23000000,23579.19000000,23637.90000000,28.83241900,1608882599999,681055.51248965,1396,16.51657800,390062.77632022,0
1608882600000,23637.87000000,23673.46000000,23626.02000000,23648.77000000,56.06719500,1608882899999,1326347.49332334,1967,18.77930500,444257.72479461,0
1608882900000,23648.79000000,23667.20000000,23619.06000000,23641.87000000,31.31802000,1608883199999,740458.00948136,1274,10.70657500,253167.13466487,0
1608883200000,23642.24000000,23775.50000000,23636.96000000,23775.49000000,94.76614000,1608883499999,2246938.10219687,2481,64.51080700,1529585.76211048,0
1608883500000,23775.49000000,23825.08000000,23738.93000000,23806.94000000,69.64753900,1608883799999,1657421.06042033,2645,36.38802400,866057.89630635,0
1608883800000,23807.62000000,23858.84000000,23806.36000000,23850.65000000,59.63130400,1608884099999,1421329.91158603,2219,36.05506200,859472.47624593,0
1608884100000,23852.55000000,23867.53000000,23777.78000000,23781.38000000,37.57317800,1608884399999,894625.98330041,1863,14.70121000,350112.64490676,0
1608884400000,23781.37000000,23823.50000000,23776.96000000,23803.31000000,20.49852400,1608884699999,487955.48653390,1448,12.58927200,299672.98882651,0
1608884700000,23803.31000000,23803.31000000,23759.68000000,23784.80000000,14.38600800,1608884999999,342069.17273123,1018,8.65507800,205784.16614768,0
1608885000000,23784.80000000,23815.19000000,23676.09000000,23694.57000000,59.35420400,1608885299999,1409201.68339789,2131,16.48015700,391520.82590491,0
1608885300000,23694.56000000,23706.59000000,23597.26000000,23673.45000000,65.67894200,1608885599999,1552593.37031017,3570,32.28508700,763096.82712486,0
1608885600000,23673.45000000,23714.27000000,23650.30000000,23694.36000000,26.58818400,1608885899999,629845.22646407,1707,14.09356600,333879.23862854,0
1608885900000,23694.35000000,23727.30000000,23651.26000000,23704.50000000,21.93504200,1608886199999,519625.01771712,1260,10.57413400,250497.66364732,0
1608886200000,23706.84000000,23731.02000000,23678.23000000,23689.37000000,26.58407900,1608886499999,630238.48988454,1112,15.79341300,374480.16152059,0
1608886500000,23689.39000000,23701.52000000,23665.56000000,23673.29000000,19.01444200,1608886799999,450290.80467463,958,8.25836900,195557.90927705,0
1608886800000,23673.29000000,23714.27000000,23637.34000000,23714.27000000,16.17413400,1608887099999,382893.41268253,1132,9.23042400,218558.79644815,0
1608887100000,23714.28000000,23714.89000000,23683.68000000,23712.50000000,17.73948500,1608887399999,420441.08660579,1191,8.97475000,212711.66795735,0
1608887400000,23712.40000000,23714.43000000,23665.86000000,23665.86000000,15.96570600,1608887699999,378241.06887599,1081,8.13176100,192687.31094176,0
1608887700000,23665.76000000,23796.00000000,23665.76000000,23793.92000000,40.66817600,1608887999999,965394.73224711,1469,23.89567900,567241.22880243,0
1608888000000,23793.53000000,23847.09000000,23772.42000000,23780.63000000,47.17563100,1608888299999,1123225.53405058,2231,22.59383800,537977.43473802,0
1608888300000,23780.63000000,23833.33000000,23780.12000000,23827.05000000,45.31607900,1608888599999,1078646.15543966,1551,21.46491300,510933.30150541,0
1608888600000,23827.77000000,23853.95000000,23785.22000000,23786.00000000,31.29374400,1608888899999,745596.99912070,1442,17.32247600,412808.69682303,0
1608888900000,23785.99000000,23904.99000000,23785.99000000,23854.84000000,78.12108600,1608889199999,1864126.06590649,2589,52.49525800,1252483.64740341,0
1608889200000,23854.83000000,23947.58000000,23850.52000000,23926.31000000,65.87012700,1608889499999,1573939.16756336,2318,47.14334900,1126105.23314005,0
1608889500000,23926.19000000,23958.45000000,23878.23000000,23917.46000000,129.26119700,1608889799999,3093715.66779130,3149,59.68304800,1428607.14255554,0
1608889800000,23917.45000000,23964.27000000,23888.39000000,23950.94000000,38.65335500,1608890099999,924734.61986800,2455,20.58096400,492396.20794255,0
1608890100000,23951.03000000,23959.92000000,23911.96000000,23925.76000000,40.08899000,1608890399999,959574.47543901,2276,26.93463000,644734.88107883,0
1608890400000,23925.75000000,23954.02000000,23867.56000000,23941.21000000,38.29162200,1608890699999,915493.74931655,2404,18.08990300,432472.57732749,0
1608890700000,23941.70000000,24013.38000000,23907.51000000,23942.67000000,131.23663500,1608890999999,3147920.69376966,4778,83.99789700,2015124.83866696,0
1608891000000,23942.67000000,23942.68000000,23758.33000000,23893.01000000,82.36469800,1608891299999,1963615.58140546,4036,34.11240700,813358.72230353,0
1608891300000,23893.01000000,23895.55000000,23797.02000000,23852.78000000,28.07102400,1608891599999,669315.44617832,2026,11.42247600,272344.55363903,0
1608891600000,23850.99000000,23905.00000000,23841.00000000,23897.73000000,23.85490900,1608891899999,569790.45427303,1911,13.23271800,316044.17947152,0
1608891900000,23898.02000000,23970.00000000,23897.91000000,23909.91000000,76.77207500,1608892199999,1838398.35095462,2421,27.06661800,647656.89091898,0
1608892200000,23909.90000000,23974.72000000,23908.72000000,23963.49000000,30.63275200,1608892499999,733569.10536219,2128,19.73075500,472453.51999059,0
1608892500000,23964.12000000,23993.31000000,23920.32000000,23958.20000000,26.74713300,1608892799999,640794.88202286,1871,16.08592100,385320.90282443,0
1608892800000,23958.20000000,23979.59000000,23878.25000000,23891.44000000,44.21065000,1608893099999,1057743.61594059,2253,18.98104900,454371.84507013,0
1608893100000,23891.52000000,23912.00000000,23858.19000000,23892.14000000,24.88006900,1608893399999,594230.28005466,1862,13.05166600,311712.72363147,0
1608893400000,23892.88000000,23975.67000000,23892.88000000,23968.31000000,23.83068200,1608893699999,570430.89582225,1533,13.69004400,327679.94334535,0
1608893700000,23968.31000000,23984.31000000,23945.99000000,23966.79000000,17.62793700,1608893999999,422532.36676394,1597,7.47501400,179173.23868000,0
1608894000000,23966.62000000,24016.08000000,23939.51000000,23978.32000000,39.87069500,1608894299999,956396.89524587,2039,29.49955700,707667.42041936,0
1608894300000,23978.32000000,23978.32000000,23907.68000000,23932.67000000,34.86839100,1608894599999,834524.19286728,2177,17.80900900,426236.85012859,0
1608894600000,23930.47000000,23952.99000000,23893.60000000,23929.30000000,23.42591900,1608894899999,560443.19215421,1702,9.92651100,237465.52764813,0
1608894900000,23929.30000000,24018.10000000,23926.15000000,23997.38000000,34.66358800,1608895199999,831467.41536185,2048,16.26652400,390152.04078255,0
1608895200000,23997.47000000,24008.02000000,23963.41000000,23991.72000000,25.10451500,1608895499999,602276.40446026,2046,11.69142600,280497.47705725,0
1608895500000,23991.72000000,24243.60000000,23991.72000000,24240.94000000,260.27592500,1608895799999,6281173.93805973,7373,165.44238800,3991103.72949613,0
1608895800000,24241.45000000,24569.90000000,24241.45000000,24569.88000000,406.43125300,1608896099999,9931788.38986140,9783,250.49698100,6120104.77894202,0
1608896100000,24569.89000000,24650.00000000,24428.11000000,24448.59000000,202.76794300,1608896399999,4979593.55033925,6331,75.15606400,1846644.70652741,0
1608896400000,24447.83000000,24521.61000000,24397.26000000,24486.52000000,107.52372400,1608896699999,2631191.87671882,5281,57.22347900,1400338.34210932,0
1608896700000,24484.10000000,24589.68000000,24481.47000000,24580.99000000,79.05182500,1608896999999,1939895.68359840,4474,43.55407600,1068906.16023099,0
1608897000000,24581.07000000,24626.24000000,24550.62000000,24568.82000000,66.58346600,1608897299999,1637309.86641091,4376,33.01308500,811917.93563807,0
1608897300000,24568.50000000,24680.00000000,24499.24000000,24564.58000000,141.44752800,1608897599999,3479138.71823262,4796,80.14834000,1971145.77511695,0
1608897600000,24564.36000000,24654.12000000,24450.00000000,24496.21000000,116.52170800,1608897899999,2859894.02918358,4296,49.72721700,1221891.67606939,0
1608897900000,24501.00000000,24567.01000000,24501.00000000,24536.55000000,61.59273300,1608898199999,1511666.36026550,2538,37.90579800,930223.41155089,0
1608898200000,24538.12000000,24558.09000000,24460.00000000,24460.00000000,55.18935600,1608898499999,1352343.73225799,2518,27.60243600,676477.79672011,0
1608898500000,24459.39000000,24546.31000000,24452.87000000,24503.64000000,45.35075300,1608898799999,1111266.56552545,2545,32.47571600,795755.87661333,0
1608898800000,24503.64000000,24517.66000000,24407.49000000,24471.68000000,122.34049100,1608899099999,2991955.79268057,3532,87.36017300,2136444.55093314,0
1608899100000,24471.67000000,24492.00000000,24436.83000000,24446.31000000,39.91363000,1608899399999,976542.21134410,2309,20.85229000,510255.04881241,0
1608899400000,24446.31000000,24518.40000000,24445.40000000,24481.16000000,32.93661000,1608899699999,806433.05093122,2295,17.47039600,427694.27408432,0
1608899700000,24479.73000000,24553.17000000,24478.31000000,24531.19000000,34.47645800,1608899999999,845451.01716656,2434,21.97582200,538916.72764119,0
1608900000000,24531.19000000,24537.64000000,24498.42000000,24498.42000000,40.94732500,1608900299999,1003725.23795798,1343,13.68379200,335550.01626908,0
1608900300000,24498.42000000,24502.79000000,24451.43000000,24467.78000000,56.35938800,1608900599999,1379721.22146551,1971,15.84880800,387985.84968891,0
1608900600000,24467.79000000,24479.73000000,24422.88000000,24435.43000000,29.14026400,1608900899999,712603.13546644,1514,9.30089100,227433.43161422,0
1608900900000,24435.43000000,24456.72000000,24324.07000000,24330.88000000,69.81587400,1608901199999,1702297.80991670,2710,36.64116200,893385.89678872,0
